Hugo_Symbol,count
EIF2B3,4
SLC25A20,4
NBR1,4
PON3,4
PXK,4
RAD51B,4
GXYLT2,4
IGHG3,4
ZFAND1,4
DPY19L2P1,4
FNIP1,4
DDIT4L,4
METAP2,4
TRIM74,4
RPE65,4
ZFP14,4
OR6C2,4
EDC3,4
MAPK10,4
CCKBR,4
PLA2G4E,4
GRINA,4
FASTK,4
LINC02914,4
KCNA3,4
KLHL22,4
RSC1A1,4
SLC39A13,4
TJAP1,4
LPAR1,4
GIPC3,4
PLCD1,4
PLEKHG6,4
YIPF6,4
RPL3L,4
SYAP1,4
SIDT1,4
VGLL4,4
PCOLCE,4
SAMHD1,4
TAS2R31,4
SIGLEC10,4
RNF157,4
DNMT3B,4
SRD5A1,4
NOL11,4
TFAP2C,4
BPIFA3,4
RBP1,4
VASH2,4
COMMD9,4
TMOD4,4
FAM149A,4
FAM58A,4
ENTPD1,4
TNNI3,4
RXFP1,4
AUP1,4
SH2D3C,4
SCRN3,4
WDR5,4
SERPINB7,4
LMBRD2,4
LELP1,4
ZNF230,4
CCDC34,4
SLC10A6,4
CYLD,4
ZNF233,4
C1orf85,4
ZNF274,4
CCT4,4
HIST1H2BK,4
EXOC5,4
SLC5A10,4
ANGPTL5,4
GLI4,4
TEAD2,4
TGM6,4
C3orf24,4
KRTAP4-11,4
G3BP1,4
CLUAP1,4
DNAJC7,4
DDX53,4
TBC1D3,4
SNAP25,4
LRP2BP,4
RAB3GAP1,4
SLC17A8,4
ZDHHC20,4
STAP2,4
ZFP82,4
ZNF185,4
ZNF205,4
CELA2B,4
ELF2,4
ERVW-1,4
ZNF442,4
C1GALT1C1,4
PION,4
SLC25A22,4
PRSS36,4
BPIFA2,4
LIN28B,4
SFTPB,4
OR51B5,4
PRB1,4
CD8B,4
SOX14,4
SLC25A18,4
UGT1A7,4
ZNF385A,4
SLC27A3,4
TMEM132E-DT,4
PGAM1P5,4
TBC1D12,4
RND3,4
RPAP3,4
TMEM39A,4
RPL10,4
EIF4H,4
RFTN1,4
KCTD7,4
SLC1A7,4
PPP1R3C,4
FANCB,4
LMNA,4
SUV39H1,4
WBP11,4
RDH11,4
USP20,4
RDX,4
RBMS1,4
USP35,4
GPR143,4
SEPT7P2,4
CORO2A,4
DMBX1,4
C7orf53,4
TPTE2P1,4
CCDC69,4
RGL4,4
BFAR,4
BCL6,4
JHDM1D,4
OR52H1,4
GPRIN1,4
TBC1D22B,4
AKR1B10,4
BCO2,4
ZNF280D,4
UVRAG,4
NUFIP2,4
MARCO,4
OR1J1,4
RAD9B,4
PRPF19,4
OR4D6,4
OR3A2,4
HPCAL1,4
CFHR3,4
NKAP,4
ERICH1,4
OR6F1,4
ORC5,4
CCDC11,4
STEAP1,4
AZI2,4
C1QTNF9B,4
MICAL1,4
CYP1A2,4
ZDHHC9,4
CHPF,4
MCCC2,4
NCDN,4
MECP2,4
RNF2,4
MED4,4
RGS8,4
ZBTB2,4
NCAPH2,4
ZFP36,4
TEKT3,4
STARD4,4
PPP2R3B,4
TAAR1,4
TCEAL3,4
KCTD10,4
STX19,4
TM4SF1,4
PAK4,4
VEPH1,4
FIG4,4
IFIT3,4
CHST5,4
FAM22A,4
HPS6,4
NANOS3,4
U2SURP,4
SYT5,4
NKAIN2,4
SPOPL,4
PTPRR,4
NETO1,4
CABS1,4
TNFRSF8,4
EGFEM1P,4
SPDYE6,4
SLC44A2,4
CES1,4
ZNF177,4
OR10Z1,4
CSPG4P5,4
CNKSR3,4
ABT1,4
NDUFAF1,4
ZNF695,4
SMIM43,4
TYW1B,4
DCTN1,4
TMEM161B,4
RPL12,4
YWHAB,4
TMX1,4
RPL3,4
OR10S1,4
SCARA3,4
PSEN1,4
SRSF5,4
C6orf70,4
RBM23,4
CXorf40A,4
LINC00243,4
SGSH,4
ZNF74,4
CTPS2,4
CEPT1,4
SPDYC,4
ARHGEF18,4
OSBPL6,4
SNX4,4
FAM20A,4
MYBPH,4
MTNAP1,4
CRLS1,4
TMEM106B,4
SLC2A9,4
SEPHS1,4
PGA5,4
KLHL17,4
HIST1H2AD,4
ANKRD44,4
PRDM13,4
CDR2,4
ZNF443,4
ZNF420,4
PRRG1,4
PRSS8,4
GOLGA6L1,4
PPP1R17,4
HACL1,4
FBXW4,4
HECTD3,4
SLC45A3,4
SYT8,4
IL5RA,4
EEF1D,4
BICD2,4
HRH2,4
C16orf93,4
AK4,4
CASQ1,4
DGCR8,4
CCDC159,4
OR8I2,4
CTH,4
ERO1L,4
DUSP7,4
CPXM2,4
ZWILCH,4
SAP25,4
SGCE,4
PLEKHS1,4
PLS1,4
FAM134A,4
T,4
BIVM,4
EPS8L2,4
ACSM4,4
STAMBP,4
PSMA5,4
RBM3,4
SDR16C5,4
EIF4G2,4
DYNC1LI2,4
TMEM106A,4
VMP1,4
SCAP,4
C1QTNF6,4
HIPK1,4
OR5W2,4
OR2D2,4
CC2D2B,4
MUS81,4
CYB5R4,4
RARG,4
SLC22A7,4
CDK10,4
CNN1,4
MMACHC,4
HAP1,4
APOL5,4
CRP,4
LYSMD1,4
MED22,4
RIOK2,4
PRAMEF18,4
RFX2,4
HNRNPM,4
AFG3L2,4
MYBPHL,4
SERPINB9,4
MPP4,4
MFN1,4
CAMK2G,4
MEAF6,4
KAT7,4
PDYN,4
CIAO1,4
SDE2,4
CHRM1,4
GLRA4,4
C8orf31,4
ELOVL4,4
FRK,4
RNU2-2,4
PLK1,4
EZH1,4
EXD2,4
PMEPA1,4
IRGC,4
IPCEF1,4
OR8B2,4
OR1D5,4
KRT78,4
DPM1,4
PTOV1,4
POGK,4
C11orf58,4
XRN2,4
ADA,4
RHD,4
P2RX5,4
CD74,4
AARSD1,4
ZNF574,4
TAT,4
AKR1C4,4
TESC,4
PRKACG,4
TMED2,4
TTC22,4
ACSM1,4
SCG2,4
KIAA0391,4
TRNT1,4
OR13C5,4
SPP2,4
CDK17,4
RNF146,4
PNKD,4
NECAP2,4
BTN2A1,4
PHF20,4
PLD2,4
DHRS4L2,4
CD247,4
ELK3,4
CCDC142,4
GPR1,4
B4GALT1,4
TMEM2,4
C5orf45,4
PDE2A,4
DCSTAMP,4
METTL14,4
METRNL,4
LILRA5,4
BIN2,4
IFNAR1,4
FCRL1,4
GJA5,4
DCDC1,4
H3F3B,4
FABP12,4
ACTR3B,4
CDRT1,4
C4orf29,4
ILDR1,4
HECA,4
CCDC144B,4
SH3BGRL,4
NUDC,4
C7orf60,4
URI1,4
FZD9,4
SNX6,4
ST8SIA2,4
FAM170B,4
FAM160B1,4
ALDH4A1,4
HSD11B1,4
SLC6A19,4
ZNF23,4
FAM160B2,4
ASB2,4
FKBP10,4
C11orf82,4
FAM188A,4
TTC23,4
SLC12A1,4
EIF2B4,4
MFAP3L,4
CLNK,4
MFSD9,4
ERAP1,4
IRF8,4
MDM4,4
FST,4
KLHDC3,4
ZNF25,4
C5orf34,4
MRPS11,4
WDR91,4
KNG1,4
GCDH,4
PACSIN2,4
MYO19,4
OR4X1,4
PRDM5,4
DTNB,4
FNDC3B,4
HIRIP3,4
RABL2B,4
IFNA17,4
LRRC63,4
GCNT4,4
IFNA2,4
CATSPERD,4
ETNK1,4
GCNT2,4
PRCC,4
POM121C,4
ADAM11,4
ELOVL3,4
LYNX1,4
STK4,4
LRRC37A,4
NET1,4
ACTA2,4
USP49,4
DAP,4
FOXA3,4
ZMIZ2,4
ZNF252P,4
C3AR1,4
SELE,4
RUVBL1,4
CD163,4
ACP5,4
ADC,4
BROX,4
MOXD1,4
FBXO41,4
SEC14L1,4
KCNK5,4
ECRP,4
SLC4A1AP,4
ADAM10,4
FBXO28,4
KDELR1,4
SP7,4
NGLY1,4
TRAPPC3,4
ZNF853,4
DIO2,4
ZNF280C,4
REXO1,4
APLNR,4
EPB41L4B,4
DOK3,4
NUP93,4
CLDND1,4
OR7A5,4
CR1L,4
ALS2CL,4
C1orf87,4
ENDOV,4
RBM8A,4
RHOBTB1,4
CCDC144C,4
SERPINF1,4
EHD3,4
TIMMDC1,4
TCEA3,4
ADD3,4
RNPS1,4
WDR59,4
SKIL,4
TGM4,4
SAMSN1,4
ZNF512,4
GRM5,4
IL22RA2,4
KDM4E,4
GLB1L,4
SERPING1,4
AHCYL1,4
NDUFB5,4
TRIM25,4
NUB1,4
AMDHD1,4
IQCA1P1,4
CD84,4
AP1M1,4
PPP1R13B,4
AFTPH,4
OR6K3,4
CCNA2,4
PLEKHM3,4
SUPT7L,4
ZNF271,4
BIRC3,4
FUT5,4
STAP1,4
C14orf80,4
C16orf85,4
GOLGA5,4
SRM,4
TNK1,4
SSTR5,4
THSD1,4
IRX4,4
TRDMT1,4
TMEM30A,4
AHCY,4
SRPX2,4
C6orf165,4
MMP24,4
SRP68,4
C12orf5,4
ZUFSP,4
HBP1,4
MORF4L1,4
NEK4,4
BMP3,4
C17orf47,4
ZNF672,4
SMAD3,4
GTPBP3,4
CACNB1,4
IL7R,4
CCL13,4
ZBTB48,4
KRT222,4
ZNF276,4
PLEKHG3,4
RAB30,4
DAG1,4
SEC13,4
CCDC97,4
HDHD1,4
SLC25A53,4
C10orf76,4
CACNA1C-AS1,4
HP1BP3,4
ESRP2,4
HNRPLL,4
TTC14,4
SHC1,4
MKS1,4
TERF2IP,4
IHH,4
FGGY,4
SNAPIN,4
FZD10,4
AFP,4
FAH,4
ZC3H12D,4
RTF1,4
ACSL3,4
IFT52,4
ACAP1,4
UBXN7,4
DHRS4,4
AK5,4
GLP1R,4
EFTUD1P1,4
SRSF2,4
APBB1,4
SRRM5,4
SRCRB4D,4
MIA2,4
TCL6,4
ARNTL,4
FLRT3,4
PRMT3,4
ZNF10,4
OR5K3,4
AGBL4,4
CPN1,4
GALNT14,4
FAM46A,4
ZNF250,4
MPG,4
MAK16,4
CETP,4
FETUB,4
OR56A4,4
MTRF1,4
OR4E2,4
PLA2G4C,4
VIPR2,4
FZD6,4
PAK1,4
BPIFA1,4
POLR3F,4
PNPLA8,4
WDR45,4
MS4A10,4
WIPI1,4
ZNF577,4
HUNK,4
ZNF197,4
CCDC164,4
FBXL14,4
F2,4
SPRR2B,4
SLC25A39,4
UPF1,4
RPL15,4
CYP17A1,4
KATNB1,4
FAM26E,4
OSBP2,4
PISD,4
OR2M4,4
FAM18B2,4
KCTD20,4
TMEM191A,4
TRMT2B,4
CYP4F8,4
CWC25,4
KRT79,4
AZIN1,4
CCDC111,4
ICAM4,4
HNRNPH1,4
COPS3,4
COIL,4
DSG2,4
FAM166A,4
CLOCK,4
FCHO2,4
RUFY4,4
HIST1H1E,4
SLC43A2,4
LDLRAD1,4
MAS1,4
ADARB1,4
PTPN3,4
RAB37,4
ZNF732,4
SCAI,4
ZNF436,4
OR9G1,4
PARVG,4
DEGS1,4
TMEM18,4
DHX16,4
HAS1,4
NBN,4
JARID2,4
EFTUD1,4
KRT13,4
TRAF3,4
ACSM2A,4
POMT1,4
ZNF223,4
POLDIP2,4
STK39,4
ITCH,4
NTM,4
ADCK3,4
PCGF1,4
IFNA21,4
ZNF776,4
PCDHB15,4
HMCN2,4
IGSF5,4
SLC12A7,4
FBXW9,4
SRCIN1,4
MUC1,4
PTTG2,4
TOX,4
FBXW8,4
C10orf90,4
ALDH3A2,4
MAP6,4
ZNF35,4
RNASEL,4
TBC1D14,4
E2F7,4
SLC1A3,4
TMPO,4
RNA5SP283,4
STX2,4
STPG1,4
ABHD13,4
SLC19A1,4
IL17B,4
ASB5,4
MPRIP,4
OR52R1,4
C19orf57,4
MGAT3,4
CCBP2,4
CHEK2P2,4
ERMAP,4
CACNG3,4
TMEM38A,4
HNRNPH3,4
HHATL,4
FAM115A,4
KATNAL1,4
ELF3,4
KDM1A,4
CD151,4
CD1D,4
GPR137B,4
OR5M3,4
RNF169,4
RSPH1,4
NFE2,4
MIR497HG,4
SLC22A3,4
SDC1,4
CDH22,4
SNX27,4
STRN4,4
STXBP1,4
TPGS2,4
TRIM10,4
PLA2G6,4
APTX,4
TRIL,4
CDAN1,4
RAB42,4
ROPN1,4
AMBP,4
ADAM7,4
ADAM9,4
ZDHHC8P1,4
TMEM200C,4
RNH1,4
KRTAP10-7,4
GRB10,4
ESCO1,4
ZCWPW2,4
C1orf94,4
ANKRD52,4
LONRF3,4
SH3GL2,4
REG3G,4
CLDN17,4
UBAP1L,4
TRBV6-8,4
GCC1,4
SNAI1,4
CATSPER1,4
C9orf78,4
LRIT1,4
ACTG2,4
PCDHGA10,4
PTGER4,4
PKD2L2,4
RDH5,4
ATF2,4
AEN,4
MRPL2,4
FAM161B,4
ARGLU1,4
ATP6V1A,4
CHMP2A,4
UPRT,4
ABI1,4
BST1,4
OR4C46,4
RAF1,4
CD207,4
NPR3,4
ARR3,4
RSPH3,4
DCBLD1,4
CCHCR1,4
CFAP95,4
FBXO44,4
LONP1,4
RALB,4
THAP10,4
PELI2,4
CIDECP,4
CLEC4E,4
TTLL9,4
ARHGEF33,4
STARD13,4
TNFRSF1A,4
C1GALT1,4
NOL10,4
MTMR9,4
SYNC,4
CADM1,4
CBY1,4
APEX1,4
EDA,4
CD68,4
RECQL,4
KLRF2,4
LEMD2,4
SLC29A1,4
KAZN,4
SLC39A14,4
HSPA2,4
SND1,4
OR5H2,4
IL17RB,4
SNX14,4
MBOAT4,4
CACNG4,4
NMUR1,4
STIL,4
VASH1,4
YIPF1,4
SLC25A1,4
CA5B,4
C9orf50,4
SCRN2,4
PCIF1,4
STK3,4
SLC22A17,4
DBX2,4
RUSC1-AS1,4
ATP8B5P,4
C19orf44,4
TOPORS,4
SDCBP2,4
SAPCD2,4
SEC23A,4
SETD8,4
RUNDC3A,4
PHF1,4
NR1D2,4
BTN3A2,4
PIP5KL1,4
CMIP,4
LUZP2,4
TLR2,4
PLD3,4
TMBIM4,4
CCDC85A,4
ZNF514,4
REG1P,4
SPDYE4,4
KHK,4
MBTPS1,4
BSX,4
TNFRSF1B,4
TOP2A,4
FBXO5,4
PDZD8,4
OR52J3,4
OBP2B,4
CEP135,4
FAM186B,4
STX11,4
CAMKK1,4
CBLL1,4
CBX5,4
OR52N2,4
CDKN2AIP,4
ALDH16A1,4
OR2T6,4
TAAR9,4
TAZ,4
TBC1D13,4
TBCEL,4
SEC23IP,4
CDC123,4
RGS7BP,4
FBXO40,4
RGS6,4
NDRG2,4
LIX1,4
FLJ10661,4
ARMC7,4
DCAF17,4
ETV3L,4
C1orf65,4
PDHA2,4
PDPK1,4
EIF3B,4
IQCC,4
PFKFB3,4
SPACDR,4
C2orf42,4
TRNAU1AP,4
CASP1,4
PANX3,4
TUBA1B,4
CEACAM4,4
COQ6,4
GTF2I,4
HAS2,4
C1orf63,4
STIM1,4
OR13C2,4
SDCCAG3,4
ZNF730,4
HGD,4
CDYL2,4
CDK6,4
OR51V1,4
OR2Y1,4
CCZ1B,4
ISG20L2,4
ASPG,4
SGCZ,4
IGHG4,4
ATP1B4,4
ATP5F1,4
KIR2DL3,4
LCK,4
HSF5,4
KLK13,4
BBS7,4
OPRD1,4
DNTTIP1,4
RABGGTB,4
RAD23A,4
RALGDS,4
REPS2,4
SLC2A1,4
RBM42,4
TPMT,4
C22orf28,4
PGS1,4
BTNL9,4
BTAF1,4
KLHL12,4
ATRIP,4
GTF2F1,4
PPT2,4
MYSM1,4
HNRNPK,4
GPBP1L1,4
POMP,4
RRP7B,4
ACTL7B,4
KDM8,4
LPHN1,4
SULT1E1,4
OTOP3,4
RIMBP3,4
ZNF747,4
CD300LF,4
TAF6,4
APCDD1,4
SEC23B,4
YIF1A,4
GCAT,4
TSPAN9,4
TUBB,4
UCHL5,4
HOXA3,4
MYOZ1,4
MIER2,4
ZBTB9,4
MEOX2,4
CHRNA10,4
ACADSB,4
WRNIP1,4
CYP20A1,4
KCNA10,4
WASH3P,4
C8A,4
SLC30A1,4
IGHE,4
PIP4K2A,4
IGKV3-7,4
ZMYM5,4
C1orf116,4
C16orf89,4
LSS,4
NAALAD2,4
GALNTL4,4
TNNT1,4
CYP2C8,4
RCOR2,4
DNAJB2,4
ZNF22,4
SUPV3L1,4
COL2A1,4
ITGA3,4
NYAP1,4
CX3CR1,4
MOSPD2,4
TGFBR1,4
CHSY1,4
LPCAT1,4
KIAA1958,4
ETV3,4
KRTAP5-5,4
MPP5,4
DAXX,4
NCF4,4
ENSG00000260175,4
LIPG,4
PBK,4
LRIT2,4
ZNF430,4
CHST1,4
ZCCHC16,4
RORC,4
TBC1D10B,4
ZNF182,4
HSPA1L,4
BEND5,4
KRT72,4
PIP,4
CREB3L1,4
NOP56,4
GRK4,4
GDF3,4
ZNF594,4
FFAR3,4
SMG9,4
ARRDC4,4
UNC50,4
TAS2R64P,4
RPS6KA5,4
RAB21,4
OPCML,4
UBP1,4
PAX2,4
XIAP,4
STRADA,4
CTSA,4
TREM1,4
BCAT1,4
LHX4,4
ARFGAP2,4
UBXN2B,4
C6orf62,4
PTGER2,4
COX5B,4
RABL6,4
KIAA1704,4
AZGP1,4
SCPEP1,4
TXNRD2,4
PPP1R10,4
KRT14,4
CLCA4,4
GRK6,4
PML,4
RHPN1,4
NUPL2,4
PPM1H,4
GAB1,4
MORF4L2,4
ZNF821,4
STX3,4
KGFLP2,4
C3orf67,4
SHMT2,4
ZNF607,4
ZNF562,4
CANX,4
ART5,4
SLC38A5,4
CLEC10A,4
ZFYVE9,4
TNFSF15,4
PLD4,4
SEC14L4,4
ELP5,4
GTF3C3,4
LRRIQ3,4
DNAJC2,4
LENG1,4
CUL4A,4
ZNF45,4
CTSL1,4
CRTAM,4
ZNF33A,4
ZNF414,4
CATSPERG,4
KANK3,4
ULK3,4
LDOC1,4
ZNF614,4
C20orf72,4
UROD,4
CTSL2,4
PIN1P1,4
OR2D3,4
OR5H15,4
TNIP1,4
HELLS,4
TAS1R3,4
ALDH18A1,4
PADI1,4
PAH,4
ALG6,4
HSD3B2,4
TSPAN11,4
SPINT1,4
NUP43,4
ANP32AP1,4
DDB2,4
SOAT1,4
TACR2,4
ARMC8,4
SUN2,4
STK32A,4
AKAP8,4
CCR7,4
SCUBE3,4
DLGAP3,4
PPM1B,4
CYB5R2,4
FCER1A,4
ZNF598,4
KPNA7,4
FAM127A,4
WNT9A,4
AGTR2,4
PCNXL4,4
ABP1,4
PRPF39,4
PRLR,4
PNKP,4
PNISR,4
TPSB2,4
KIAA1522,4
BCLAF1,4
MBNL3,4
PITPNM3,4
SH2D4B,4
C3orf19,4
PKM,4
ZNF510,4
CD99,4
TBX15,4
SLC35E1,4
RRM1,4
CERKL,4
MAP4K2,4
PROS1,4
ACER3,4
CLTCL1,4
NCKAP5L,4
PAPSS2,4
CEACAM1,4
MRPL11,4
EMC9,4
BRCC3,4
ENOSF1,4
ALOX5,4
PRDM8,4
EZH2,4
MORN3,4
ZNF337,4
C1S,4
PTPRS,4
C1orf177,4
C12orf57,4
C15orf52,4
ATXN10,4
CDC25B,4
ZNF716,4
PDK4,4
IMMT,4
ZC3HC1,4
C9orf91,4
MVP,4
MT-CYB,4
NEIL1,4
HSPA9,4
ZNF165,4
CRHR1,4
ZNF382,4
ADAMTS10,4
TM2D1,4
TARSL2,4
CYYR1,4
TRIP4,4
SYNPO2L,4
CRTC1,4
OSCP1,4
PITPNM2,4
TIMELESS,4
TMC6,4
TRIM3,4
TMEM19,4
KCNJ8,4
TUBB4A,4
EYA2,4
HEYL,4
TAS2R1,4
UBE2T,4
TESPA1,4
EXOC6B,4
NSF,4
VSIG10,4
DGUOK,4
CSHL1,4
UGT1A10,4
TFAP2B,4
DLGAP5,4
C2orf18,4
INTS15,4
LILRB4,4
MAGEA4,4
PEX14,4
NRF1,4
RPL13A,4
MAB21L3,4
GLIS3,4
PTMS,4
TAS1R1,4
MB21D2,4
MAP3K6,4
TMPRSS5,4
H2AFY2,4
SEPT14,4
FBXO11,4
STRAP,4
SRPK3,4
CYBRD1,4
ZFP57,4
SLCO4A1,4
DBN1,4
SLC6A11,4
ABLIM2,4
MFSD8,4
RBBP7,4
LCN8,4
EIF2C4,4
UBE2O,4
BGN,4
UGT2B7,4
CNPPD1,4
TCF7,4
COL4A3BP,4
CPA6,4
UQCC,4
ST6GAL2,4
IPO4,4
TSTA3,4
PRELID1P1,4
ZNF772,4
ZSCAN1,4
MAP3K8,4
BBS12,4
KIAA1407,4
VSIG8,4
PRMT7,4
KCNS2,4
NUDT11,4
GOPC,4
DDX20,4
DCTN4,4
TTC39C,4
HAND2,4
CLEC4M,4
GNA11,4
THRA,4
CMAS,4
OR5AU1,4
H2AFZ,4
GPR173,4
ITM2A,4
AQPEP,4
HMGCS2,4
GALK2,4
ALOX12B,4
CISH,4
HTR1E,4
TMED10,4
FCN2,4
FAM189A1,4
NAP1L1,4
ABHD16A,4
POLR3C,4
FGFR3,4
MPP3,4
OR4L1,4
ACOX2,4
NACAP1,4
TCHP,4
DFNB31,4
GABRG2,4
THEG,4
GPT2,4
GHITM,4
GSR,4
SLC4A9,4
SLC6A1,4
CSGALNACT1,4
LPIN1,4
LAYN,4
LHX5,4
TGDS,4
CYP4A22,4
LIPA,4
LIPT1,4
CPEB3,4
DNAJC10,4
LTBP3,4
CFHR4,4
EFHC1,4
SLC22A4,4
DTX4,4
ERV3-1,4
DTHD1,4
NUP54,4
GPR56,4
KRTAP4-16P,4
TGFBR3,4
MSTO1,4
ORC3,4
CORO2B,4
BDKRB1,4
ASNS,4
EAPP,4
KDELC1,4
EBF3,4
CCT6P3,4
FTCD,4
MDH1B,4
MOGAT3,4
EMID2,4
DEXI,4
NF2,4
KITLG,4
KRBA1,4
BRIX1,4
ERLIN2,4
PAN3,4
CTPS1,4
CXCR4,4
GRAMD1C,4
KPNB1,4
DCUN1D3,4
DEPDC7,4
CYP39A1,4
GPR162,4
DCBLD2,4
NIPA1,4
DCLRE1B,4
OPRL1,4
TRIM69,4
EFNA3,4
SV2A,4
SERINC2,4
RPA4,4
P2RX2,4
OR9Q1,4
SEMA3E,4
FNBP1L,4
ZNF3,4
FES,4
FZD1,4
G2E3,4
GALNS,4
KRT24,4
DNAAF3,4
NUSAP1,4
TRMT5,4
GDAP1,4
CHIT1,4
SPANXN2,4
F11R,4
CCT8L2,4
IL1RAPL2,4
ZNF468,4
TRIM39,4
MKLN1,4
ZNF519,4
FBXO42,4
PLXDC1,4
TMEM165,4
DUS3L,4
TIMM17A,4
HOXA9,4
TGM3,4
OR4Q3,4
LRRC71,4
GEMIN2,4
CLEC9A,4
PQLC2,4
KRT71,4
ASGR2,4
PPARA,4
EFCAB4B,4
SVOPL,4
RFWD2,4
B4GALT5,4
ZNF75A,4
TAAR5,4
TRIM64C,4
TCIRG1,4
RTKN2,4
ECHDC2,4
RPL22,4
FGF6,4
NDUFA9,4
C21orf119,4
ISL1,4
AIFM1,4
SCCPDH,4
HEXB,4
RASSF7,4
CLYBL,4
DFFA,4
SLC7A6OS,4
ZNF615,4
LAMP3,4
LECT1,4
KEAP1,4
OR2A7,4
MYF6,4
CCDC73,4
HPD,4
ZNF202,4
ARID4A,4
OSR2,4
NEK3,4
HIST1H2AE,4
PPP2R1A,4
LANCL2,4
IRF4,4
CTAGE1,4
AP5B1,4
C3orf37,4
O3FAR1,4
C10orf118,4
SAMD4B,4
PANX2,4
GSN,4
PPID,4
GLB1L2,4
KRT23,4
ZNF554,4
RUNDC3B,4
SIAH1,4
EPT1,4
ZNF512B,4
CTGF,4
DDX43,4
KHSRP,4
CMKLR1,4
C5AR1,4
SCLY,4
RASL11B,4
PCYT1A,4
SPATA16,4
GTF3C4,4
REG1B,4
CD300LD-AS1,4
ZBTB32,4
SLAMF1,4
LHFPL3,4
FOXP2,4
DPAGT1,4
OR2AK2,4
SLC8A2,4
FAM219A,4
GPKOW,4
TNIP2,4
MAB21L2,4
MCCC1,4
ZNF567,4
DDAH1,4
CLIP4,4
MC3R,4
OSBPL11,4
OR5A2,4
UGT2B17,4
HCLS1,4
OR51D1,4
CSTF2,4
HTR3E,4
IMPDH2,4
AGMAT,4
HAO2,4
MFF,4
ZNF624,4
MARCH6,4
KRTAP5-4,4
TPK1,4
SESTD1,4
PTGFRN,4
TLE1,4
KIAA1279,4
MYEF2,4
KHDC3L,4
CNST,4
NARS2,4
RSPH10B,4
MRGPRX2,4
CDC16,4
PRSS3,4
KIAA1737,4
ITGA2B,4
AADACL4,4
PLAC8,4
EIF3D,4
PYROXD2,4
OPALIN,4
MFN2,4
HS6ST3,4
SLC16A11,4
DDHD1,4
PIK3R2,4
FAM178A,4
PGBD3,4
CHPT1,4
SLC2A2,4
SEPT2,4
MCM6,4
BLOC1S1,4
ARPC1B,4
PON1,4
POM121L12,4
FAM178B,4
P4HA3,4
SPATC1,4
ZBP1,4
AGAP5,4
DDX46,4
ASMTL-AS1,4
FAM153C,4
SLC11A1,4
OR8B12,4
SHD,4
RBM41,4
FAM120B,4
XK,4
SLC9A7P1,4
RALY,4
MRAP,4
P4HA1,4
WDR43,4
NAB2,4
CES1P1,4
KIF3A,4
TAS2R8,4
TECRL,4
ZNF705E,4
KLK3,4
HM13,4
OR13C4,4
LARP4,4
PVR,4
GBP1,4
SP6,4
NT5C2,4
FZD7,4
IGLV5-45,4
IL24,4
CPSF4,4
RIBC1,4
MSLNL,4
TFG,4
MAD1L1,4
NOX5,4
NTSR2,4
LIN9,4
NTPCR,4
PET112,4
PPP6R1,4
PARVA,4
SLC25A25,4
ITGB3BP,4
KIF20A,4
GCLC,4
HSD17B10,4
ATG13,4
VPS51,4
CLK3,4
PIGZ,4
STAC2,4
CBWD5,4
SIX6,4
BCCIP,4
RXFP3,4
PIK3AP1,4
ALDOB,4
DDX17,4
FN3K,4
FUT8,4
FRMD1,4
NUDT6,4
KLK1,4
XCR1,4
IPO11,4
HARS,4
PNMA5,4
MAG,4
MAPK7,4
IYD,4
TRBV7-3,4
RECK,4
PPTC7,4
GLIPR1,4
RAD51,4
NUDT7,4
DYRK4,4
PIR,4
KRT8P11,4
NEDD1,4
IGFLR1,4
SLC7A8,4
SIRPA,4
TOR1AIP1,4
AGTR1,4
SMR3A,4
KIAA0141,4
KEL,4
AIM2,4
MPZL1,4
MPP7,4
SLC22A14,4
KAT2A,4
CRLF3,4
ABCD2,4
MAP4K3,4
IGHV2-26,4
FSD1L,4
ELOVL6,4
ST14,4
CD300E,4
OR10H2,4
SEPT5,4
ZBTB46,4
IKZF5,4
ZNRF1,4
ZNF569,4
GAA,4
GARS,4
IPPK,4
GLUD1,4
TCP10L2,4
YTHDF2,4
SLC16A10,4
ZFP30,4
ZIK1,4
PRPS2,4
GDI2,4
GTF2H3,4
NOL4,4
FAF2,4
IRF9,4
SH3GLB1,4
LGALS14,4
PLSCR2,4
NVL,4
RANGAP1,4
ZNF211,4
RND1,4
CXorf26,4
ASTE1,4
PGLYRP4,4
KRT4,4
ZNF525,4
PSMA7,4
PPP4R2,4
TCEAL6,4
NTMT1,4
MYLK3,4
CCNYL2,4
PLEKHA8,4
SLC6A6,4
HNRNPKP3,4
EFS,4
LINC00521,4
DOK1,4
FCAMR,4
MKNK1,4
FAM189A2,4
GCOM1,4
DNALI1,4
PSMD5,4
TFR2,4
TBKBP1,4
FAM185A,4
HIST1H3F,4
CNDP2,4
ADSL,4
PHYHIP,4
ST6GALNAC3,4
MAD2L1,4
CD79B,4
STOX2,4
FCGR3A,4
FCGRT,4
WDR65,4
SLC35A1,4
ERVMER34-1,4
TCEAL2,4
INTS4L1,4
TRPV5,4
ASB3,4
FGF8,4
MTIF2,4
ALG12,4
GJA1,4
KRT27,4
C6orf58,4
ZYG11B,4
MEGF6,4
TBX20,4
CROCCP3,4
OGFOD1,4
SERPINB3,4
U2AF2,4
SLC10A5,4
UBASH3A,4
TMEM189-UBE2V1,4
EPN3,4
DLG3,4
OR10A6,4
UPB1,4
WHSC2,4
